  ,Fecha,Mes,Tipo,Divisa,Cantidad,Tipo Cambio (Bs),Total Bs,Medio Pago,Responsable,Notas,Compras Acumuladas (Unid),Tipo Cambio Prom Acumulado (Compra),Ventas Acumuladas (Unid),Tipo Cambio Prom Acumulado (Venta),Ganancia realizada,Ganancia Potencial,,
928,3/2/2026,3,Compra,EUR,"100,00","10,70","1.070,00",Efectivo,Sergio,Sin observaciones,6105,"10,1786","0,00","0,00",,,,
929,3/2/2026,3,Compra,EUR,"20,00","9,00","180,00",Efectivo,Tiffani,Sin observaciones,6125,"10,173","0,00","0,00",,,,
930,3/2/2026,3,Compra,EUR,"200,00","10,00","2.000,00",Efectivo,Tiffani,Sin observaciones,6325,"2,5275","0,00","0,00",,,,
931,3/2/2026,3,Compra,PEN,"100,00","2,50","250,00",Efectivo,Sergio,Sin observaciones,2420,"2,5264","0,00","0,00",,,,
932,3/2/2026,3,Venta,USD,"800,00","9,10","7.280,00",Efectivo,Sergio,Sin observaciones,2420,"9,2596","158950,00","9,53","0,0",,,
933,3/2/2026,3,Compra,USD,"50,00","9,10","455,00",Efectivo,Sergio,Sin observaciones,168700,"9,2596","0,00","0,00",,,,
934,3/2/2026,3,Compra,USD,"50,00","9,10","455,00",Efectivo,Sergio,Sin observaciones,168750,"9,2595","0,00","0,00",,,,
935,3/2/2026,3,Compra,USD,"100,00","9,10","910,00",Efectivo,Sergio,Sin observaciones,168850,"9,2594","0,00","0,00",,,,
936,3/2/2026,3,Compra,USD,"100,00","9,10","910,00",Efectivo,Sergio,Sin observaciones,168950,"9,2593","0,00","0,00",,,,
937,3/2/2026,3,Compra,USD,"100,00","9,10","910,00",Efectivo,Sergio,Sin observaciones,169050,"9,2592","0,00","0,00",,,,
938,3/2/2026,3,Compra,USD,"100,00","9,10","910,00",Efectivo,Sergio,Sin observaciones,169150,"9,2591","0,00","0,00",,,,
939,3/2/2026,3,Compra,USD,"100,00","9,10","910,00",Efectivo,Sergio,Sin observaciones,169250,"9,259","0,00","0,00",,,,
940,3/2/2026,3,Compra,USD,"100,00","9,10","910,00",Efectivo,Sergio,Sin observaciones,169350,"9,2589","0,00","0,00",,,,
941,3/2/2026,3,Compra,USD,"100,00","9,10","910,00",Efectivo,Sergio,Sin observaciones,169450,"9,2595","0,00","0,00",,,,
942,3/2/2026,3,Venta,USD,"2.200,00","9,30","20.460,00",Efectivo,Sergio,Sin observaciones,169450,"9,2589","161150,00","9,53","440,0",,,
943,3/2/2026,3,Venta,USD,"100,00","9,30","930,00",Efectivo,Sergio,Sin observaciones,169450,"9,2596","161250,00","9,53","20,0",,,
944,3/2/2026,3,Venta,USD,"3.000,00","9,30","27.900,00",Efectivo,Sergio,Sin observaciones,169450,"9,2588","164250,00","9,53","720,5",,,
945,3/2/2026,3,Compra,USD,"100,00","9,10","910,00",Efectivo,Sergio,Sin observaciones,169550,"9,2588","0,00","0,00",,,,
946,3/2/2026,3,Compra,USD,"100,00","9,10","910,00",Efectivo,Sergio,Sin observaciones,169650,"9,2586","0,00","0,00",,,,
947,3/2/2026,3,Compra,USD,"100,00","9,05","905,00",Efectivo,Sergio,Sin observaciones,169750,"9,7861","0,00","0,00",,,,
948,3/2/2026,3,Venta,USD,"5.800,00","9,30","53.940,00",Efectivo,Sergio,Sin observaciones,169750,"9,2566","170050,00","9,52","1387,5",,,
949,3/2/2026,3,Compra,USD,"2.150,00","9,10","19.565,00",Efectivo,Sergio,Sin observaciones,171900,"9,2566","0,00","0,00",,,,
950,3/2/2026,3,Compra,USD,"50,00","9,10","455,00",Efectivo,Sergio,Sin observaciones,171950,"9,2566","0,00","0,00",,,,
951,3/2/2026,3,Compra,USD,"50,00","9,10","455,00",Efectivo,Tiffani,Sin observaciones,172000,"9,2586","0,00","0,00",,,,
952,3/2/2026,3,Venta,USD,"50,00","9,30","465,00",Efectivo,Tiffani,Sin observaciones,172000,"9,2565","170100,00","9,52","12,5",,,
953,3/2/2026,3,Compra,USD,"50,00","9,10","455,00",Efectivo,Tiffani,Sin observaciones,172050,"9,2586","0,00","0,00",,,,
954,3/2/2026,3,Venta,USD,"100,00","9,30","930,00",Efectivo,Tiffani,Sin observaciones,172050,"9,2564","170200,00","9,52","25,0",,,
955,3/2/2026,3,Compra,USD,"100,00","9,05","905,00",Efectivo,Tiffani,Sin observaciones,172150,"9,2563","0,00","0,00",,,,
956,3/2/2026,3,Compra,USD,"50,00","9,10","455,00",Efectivo,Tiffani,Sin observaciones,172200,"8,1057","0,00","0,00",,,,
957,3/2/2026,3,Compra,USD sueltos,"10,00","8,00","80,00",Efectivo,Sergio,Sin observaciones,3615,"9,8151","0,00","0,00",,,,
958,3/3/2026,3,Compra,CLP,"400,00","10,00","4.000,00",Efectivo,Tiffani,Sin observaciones,4335,"9,8193","0,00","0,00",,,,
959,3/3/2026,3,Compra,CLP,"100,00","10,00","1.000,00",Efectivo,Tiffani,Sin observaciones,4435,"2,5264","0,00","0,00",,,,
960,3/3/2026,3,Compra,PEN,"100,00","2,50","250,00",Efectivo,Sergio,Sin observaciones,2520,"2,5244","0,00","0,00",,,,
961,3/3/2026,3,Compra,PEN,"200,00","2,50","500,00",Efectivo,Tiffani,Sin observaciones,2720,"2,5236","0,00","0,00",,,,
962,3/3/2026,3,Venta,USD,"2.300,00","9,40","21.620,00",Efectivo,Sergio,Sin observaciones,2720,"9,2563","172500,00","9,52","707,5",,,
963,3/3/2026,3,Compra,USD,"100,00","9,15","915,00",Efectivo,Sergio,Sin observaciones,172300,"9,2509","0,00","0,00",,,,
964,3/3/2026,3,Venta,USD,"100,00","9,40","940,00",Efectivo,Sergio,Sin observaciones,172300,"2,5321","172600,00","9,52","30,0",,,
965,3/3/2026,3,Venta,USD,"50,00","9,40","470,00",Efectivo,Sergio,Sin observaciones,172300,"9,2562","172650,00","9,52","15,0",,,
966,3/3/2026,3,Compra,USD,"100,00","9,15","915,00",Efectivo,Sergio,Sin observaciones,172400,"9,2562","0,00","0,00",,,,
967,3/3/2026,3,Compra,USD,"50,00","9,10","455,00",Efectivo,Sergio,Sin observaciones,172450,"9,256","0,00","0,00",,,,
968,3/3/2026,3,Venta,USD,"100,00","9,40","940,00",Efectivo,Sergio,Sin observaciones,172450,"9,2561","172750,00","9,52","30,0",,,
969,3/3/2026,3,Compra,USD,"100,00","9,15","915,00",Efectivo,Tiffani,Sin observaciones,172550,"9,2561","0,00","0,00",,,,
970,3/3/2026,3,Compra,USD,"100,00","9,15","915,00",Efectivo,Tiffani,Sin observaciones,172650,"9,2559","0,00","0,00",,,,
971,3/3/2026,3,Compra,USD,"200,00","9,15","1.830,00",Efectivo,Tiffani,Sin observaciones,172850,"9,2559","0,00","0,00",,,,
972,3/3/2026,3,Compra,USD,"100,00","9,15","915,00",Efectivo,Tiffani,Sin observaciones,172950,"9,8232","0,00","0,00",,,,
973,3/4/2026,3,Compra,CLP,"100,00","10,00","1.000,00",Efectivo,Sergio,Sin observaciones,4535,"9,2555","0,00","0,00",,,,
974,3/4/2026,3,Compra,USD,"1.000,00","9,20","9.200,00",Efectivo,Sergio,Sin observaciones,173950,"9,2549","0,00","0,00",,,,
975,3/4/2026,3,Compra,USD,"2.000,00","9,20","18.400,00",Efectivo,Sergio,Sin observaciones,175950,"9,2543","0,00","0,00",,,,
976,3/4/2026,3,Compra,USD,"2.000,00","9,20","18.400,00",Efectivo,Sergio,Sin observaciones,177950,"9,254","0,00","0,00",,,,
977,3/4/2026,3,Compra,USD,"1.000,00","9,20","9.200,00",Efectivo,Sergio,Sin observaciones,178950,"9,254","0,00","0,00",,,,
978,3/4/2026,3,Venta,USD,"1.000,00","9,50","9.500,00",Efectivo,Sergio,Sin observaciones,178950,"9,2539","173750,00","9,52","400,0",,,
979,3/4/2026,3,Compra,USD,"200,00","9,20","1.840,00",Efectivo,Sergio,Sin observaciones,179150,"9,2539","0,00","0,00",,,,
980,3/4/2026,3,Compra,USD,"100,00","9,25","925,00",Efectivo,Sergio,Sin observaciones,179250,"9,2539","0,00","0,00",,,,
981,3/4/2026,3,Compra,USD,"100,00","9,20","920,00",Efectivo,Sergio,Sin observaciones,179350,"9,2539","0,00","0,00",,,,
982,3/4/2026,3,Compra,USD,"50,00","9,20","460,00",Efectivo,Sergio,Sin observaciones,179400,"9,2539","0,00","0,00",,,,
983,3/4/2026,3,Compra,USD,"100,00","9,20","920,00",Efectivo,Sergio,Sin observaciones,179500,"9,2538","0,00","0,00",,,,
984,3/4/2026,3,Venta,USD,"2.000,00","9,50","19.000,00",Efectivo,Sergio,Sin observaciones,179500,"9,7934","175750,00","9,52","700,0",,,
985,3/4/2026,3,Venta,USD,"50,00","9,50","475,00",Efectivo,Sergio,Sin observaciones,179500,"9,3548","175800,00","9,52","15,0",,,
986,3/4/2026,3,Venta,USD,"2.800,00","9,50","26.600,00",Efectivo,Tiffani,Sin observaciones,179500,"9,2538","178600,00","9,52","840,0",,,
987,3/4/2026,3,Compra,USD,"100,00","9,20","920,00",Efectivo,Tiffani,Sin observaciones,179600,"9,2579","0,00","0,00",,,,
988,3/4/2026,3,Venta,USD,"200,00","9,50","1.900,00",Efectivo,Tiffani,Sin observaciones,179600,"9,2577","178800,00","9,52","60,0",,,
989,3/4/2026,3,Venta,USD,"100,00","9,50","950,00",Efectivo,Tiffani,Sin observaciones,179600,"9,2538","178900,00","9,52","30,0",,,
990,3/4/2026,3,Compra,USD,"100,00","9,20","920,00",Efectivo,Tiffani,Sin observaciones,179700,"9,2548","0,00","0,00",,,,
991,3/4/2026,3,Venta,USD,"700,00","9,50","6.650,00",Efectivo,Tiffani,Sin observaciones,179700,"9,268","179600,00","9,52","210,0",,,
992,3/4/2026,3,Venta,USD,"100,00","9,50","950,00",Efectivo,Tiffani,Sin observaciones,179700,"9,268","179700,00","9,52","30,0",,,
993,3/4/2026,3,Venta,USD 1 y 2,"8,00","9,50","76,00",Efectivo,Tiffani,Sin observaciones,179700,"9,2555","98,00","9,28","0,0",,,
994,3/4/2026,3,Venta,USD sueltos,"10,00","9,50","95,00",Efectivo,Tiffani,Sin observaciones,179700,"9,824","3035,00","9,08","10,0",,,
995,3/5/2026,3,Compra,CLP,"20,00","10,00","200,00",Efectivo,Sergio,Sin observaciones,4555,"9,268","0,00","0,00",,,,
996,3/5/2026,3,Compra,CLP,"36,00","10,00","360,00",Efectivo,Sergio,Sin observaciones,4591,"9,268","0,00","0,00",,,,
997,3/5/2026,3,Compra,PEN,"100,00","2,50","250,00",Efectivo,Sergio,Sin observaciones,2820,"8,508","0,00","0,00",,,,
998,3/5/2026,3,Compra,USD,"5.000,00","9,30","46.500,00",Efectivo,Sergio,Sin observaciones,184700,"9,268","0,00","0,00",,,,
999,3/5/2026,3,Venta,USD,"100,00","9,25","925,00",Efectivo,Sergio,Sin observaciones,184700,"9,268","179800,00","9,52","5,0",,,
1000,3/5/2026,3,Compra,USD,"100,00","9,25","925,00",Efectivo,Sergio,Sin observaciones,184800,"9,268","0,00","0,00",,,,
1001,3/5/2026,3,Venta,USD,"200,00","9,65","1.930,00",Efectivo,Sergio,Sin observaciones,184800,"9,268","180000,00","9,52","90,0",,,
1002,3/5/2026,3,Compra,USD,"100,00","9,25","925,00",Efectivo,Sergio,Sin observaciones,184900,"9,268","0,00","0,00",,,,
1003,3/5/2026,3,Compra,USD,"100,00","9,25","925,00",Efectivo,Sergio,Sin observaciones,185000,"9,268","0,00","0,00",,,,
1004,3/5/2026,3,Compra,USD,"100,00","9,25","925,00",Efectivo,Sergio,Sin observaciones,185100,"9,268","0,00","0,00",,,,
1005,3/5/2026,3,Compra,USD,"2.200,00","9,25","20.350,00",Efectivo,Sergio,Sin observaciones,187300,"9,268","0,00","0,00",,,,
1006,3/5/2026,3,Venta,USD,"100,00","9,65","965,00",Efectivo,Sergio,Sin observaciones,187300,"9,268","180100,00","9,52","45,0",,,
1007,3/5/2026,3,Compra,USD,"200,00","9,25","1.850,00",Efectivo,Sergio,Sin observaciones,187500,"9,268","0,00","0,00",,,,
1008,3/5/2026,3,Venta,USD,"850,00","9,65","8.202,50",Efectivo,Sergio,Sin observaciones,187500,"9,268","180950,00","9,52","382,5",,,
1009,3/5/2026,3,Compra,USD,"2.000,00","9,25","18.500,00",Efectivo,Sergio,Sin observaciones,189500,"9,268","0,00","0,00",,,,
1010,3/5/2026,3,Compra,USD,"200,00","9,25","1.850,00",Efectivo,Tiffani,Sin observaciones,189700,"9,268","0,00","0,00",,,,
1011,3/5/2026,3,Compra,USD,"500,00","9,25","4.625,00",Efectivo,Tiffani,Sin observaciones,190200,"9,268","0,00","0,00",,,,
1012,3/5/2026,3,Compra,USD,"100,00","9,25","925,00",Efectivo,Tiffani,Sin observaciones,190300,"9,268","0,00","0,00",,,,
1013,3/5/2026,3,Compra,USD,"100,00","9,25","925,00",Efectivo,Tiffani,Sin observaciones,190400,"9,268","0,00","0,00",,,,
1014,3/5/2026,3,Compra,USD,"200,00","9,25","1.850,00",Efectivo,Tiffani,Sin observaciones,190600,"9,268","0,00","0,00",,,,
1015,3/5/2026,3,Compra,USD sueltos,"20,00","8,00","160,00",Efectivo,Sergio,Sin observaciones,3635,"9,2603","0,00","0,00",,,,
1016,3/5/2026,3,Venta,USD sueltos,"20,00","9,65","193,00",Efectivo,Sergio,Sin observaciones,3635,"9,2603","3055,00","9,08","23,0",,,
1017,3/5/2026,3,Compra,USD sueltos,"40,00","8,00","320,00",Efectivo,Sergio,Sin observaciones,3675,"9,2603","0,00","0,00",,,,
1018,3/6/2026,3,Compra,CLP,"1,00","10,00","10,00",Efectivo,Sergio,Sin observaciones,4592,"9,268","0,00","0,00",,,,
1019,3/6/2026,3,Compra,CLP,"15,00","10,00","150,00",Efectivo,Sergio,Sin observaciones,4607,"9,268","0,00","0,00",,,,
1020,3/6/2026,3,Compra,CLP,"20,00","10,00","200,00",Efectivo,Tiffani,Sin observaciones,4627,"9,268","0,00","0,00",,,,
1021,3/6/2026,3,Compra,EUR,"100,00","10,00","1.000,00",Efectivo,Tiffani,Sin observaciones,6425,"9,268","0,00","0,00",,,,
1022,3/6/2026,3,Compra,USD,"100,00","9,40","940,00",Efectivo,Sergio,Sin observaciones,190700,"9,268","0,00","0,00",,,,
1023,3/6/2026,3,Compra,USD,"200,00","9,25","1.850,00",Efectivo,Sergio,Sin observaciones,190900,"9,268","0,00","0,00",,,,
1024,3/6/2026,3,Compra,USD,"2.000,00","9,40","18.800,00",Efectivo,Sergio,Sin observaciones,192900,"9,268","0,00","0,00",,,,
1025,3/6/2026,3,Compra,USD,"200,00","9,40","1.880,00",Efectivo,Sergio,Sin observaciones,193100,"9,268","0,00","0,00",,,,
1026,3/6/2026,3,Compra,USD,"200,00","9,40","1.880,00",Efectivo,Sergio,Sin observaciones,193300,"9,268","0,00","0,00",,,,
1027,3/6/2026,3,Compra,USD,"100,00","9,40","940,00",Efectivo,Tiffani,Sin observaciones,193400,"9,268","0,00","0,00",,,,
1028,3/6/2026,3,Venta,USD,"300,00","10,10","3.030,00",Efectivo,Tiffani,Sin observaciones,193400,"9,268","181250,00","9,52","270,0",,,
1029,3/6/2026,3,Compra,USD,"100,00","9,40","940,00",Efectivo,Tiffani,Sin observaciones,193500,"9,268","0,00","0,00",,,,
1030,3/6/2026,3,Compra,USD,"100,00","9,40","940,00",Efectivo,Tiffani,Sin observaciones,193600,"9,268","0,00","0,00",,,,
1031,3/6/2026,3,Venta,USD,"100,00","10,10","1.010,00",Efectivo,Tiffani,Sin observaciones,193600,"9,268","181350,00","9,52","85,0",,,
1032,3/6/2026,3,Compra,USD sueltos,"20,00","8,50","170,00",Efectivo,Sergio,Sin observaciones,3695,"9,2603","0,00","0,00",,,,
1033,3/6/2026,3,Compra,USD sueltos,"20,00","8,40","168,00",Efectivo,Sergio,Sin observaciones,3715,"9,2603","0,00","0,00",,,,
1034,3/6/2026,3,Compra,USD sueltos,"20,00","8,50","170,00",Efectivo,Tiffani,Sin observaciones,3735,"9,2603","0,00","0,00",,,,
1035,3/7/2026,3,Compra,CLP,"2,00","10,00","20,00",Efectivo,Tiffani,Sin observaciones,4629,"9,268","0,00","0,00",,,,
1036,3/7/2026,3,Compra,CLP,"20,00","10,00","200,00",Efectivo,Tiffani,Sin observaciones,4649,"9,268","0,00","0,00",,,,
1037,3/7/2026,3,Compra,EUR,"50,00","10,30","515,00",Efectivo,Sergio,Sin observaciones,6475,"9,268","0,00","0,00",,,,
1038,3/7/2026,3,Compra,PEN,"50,00","2,60","130,00",Efectivo,Sergio,Sin observaciones,2870,"8,3","0,00","0,00",,,,
1039,3/7/2026,3,Compra,PEN,"80,00","2,50","200,00",Efectivo,Sergio,Sin observaciones,2950,"8,1629","0,00","0,00",,,,
1040,3/7/2026,3,Venta,USD,"4.000,00","10,10","40.400,00",Efectivo,Sergio,Sin observaciones,2950,"9,268","185350,00","9,53","3245,0",,,
1041,3/7/2026,3,Compra,USD,"1.000,00","9,40","9.400,00",Efectivo,Sergio,Sin observaciones,194600,"9,268","0,00","0,00",,,,
1042,3/7/2026,3,Venta,USD,"1.900,00","10,20","19.380,00",Efectivo,Sergio,Una Parte en QR,194600,"9,268","187250,00","9,54","1732,5",,,
1043,3/7/2026,3,Compra,USD,"100,00","9,40","940,00",Efectivo,Sergio,Sin observaciones,194700,"9,268","0,00","0,00",,,,
1044,3/7/2026,3,Compra,USD,"100,00","9,40","940,00",Efectivo,Sergio,Sin observaciones,194800,"9,268","0,00","0,00",,,,
1045,3/7/2026,3,Compra,USD,"50,00","9,40","470,00",Efectivo,Sergio,Sin observaciones,194850,"9,268","0,00","0,00",,,,
1046,3/7/2026,3,Compra,USD,"100,00","9,40","940,00",Efectivo,Sergio,Sin observaciones,194950,"9,268","0,00","0,00",,,,
1047,3/7/2026,3,Compra,USD,"50,00","9,40","470,00",Efectivo,Sergio,Sin observaciones,195000,"9,268","0,00","0,00",,,,
1048,3/7/2026,3,Compra,USD,"50,00","9,40","470,00",Efectivo,Sergio,Sin observaciones,195050,"9,268","0,00","0,00",,,,
1049,3/7/2026,3,Compra,USD,"100,00","9,40","940,00",Efectivo,Sergio,Sin observaciones,195150,"9,268","0,00","0,00",,,,
1050,3/7/2026,3,Venta,USD,"350,00","10,50","3.675,00",Efectivo,Sergio,Sin observaciones,195150,"9,268","187600,00","9,54","437,5",,,
1051,3/7/2026,3,Compra,USD,"50,00","9,40","470,00",Efectivo,Sergio,Sin observaciones,195200,"9,268","0,00","0,00",,,,
1052,3/7/2026,3,Compra,USD,"300,00","9,40","2.820,00",Efectivo,Tiffani,Sin observaciones,195500,"9,268","0,00","0,00",,,,
1053,3/7/2026,3,Compra,USD,"100,00","9,40","940,00",Efectivo,Tiffani,Sin observaciones,195600,"9,268","0,00","0,00",,,,
1054,3/8/2026,3,Compra,CLP,"60,00","10,00","600,00",Efectivo,Sergio,Sin observaciones,4709,"9,268","0,00","0,00",,,,
1055,3/8/2026,3,Compra,EUR,"90,00","10,30","927,00",Efectivo,Sergio,Sin observaciones,6565,"9,268","0,00","0,00",,,,
1056,3/8/2026,3,Compra,PEN,"100,00","2,50","250,00",Efectivo,Sergio,Sin observaciones,3050,"8,127","0,00","0,00",,,,
1057,3/8/2026,3,Compra,USD,"2.950,00","9,40","27.730,00",Efectivo,Sergio,Sin observaciones,198550,"9,268","0,00","0,00",,,,
1058,3/8/2026,3,Venta,USD,"1.500,00","10,50","15.750,00",Efectivo,Sergio,Sin observaciones,198550,"9,268","189100,00","9,55","1875,0",,,
1059,3/8/2026,3,Compra,USD sueltos,"50,00","8,50","425,00",Efectivo,Sergio,Sin observaciones,3785,"9,2603","0,00","0,00",,,,
1060,3/9/2026,3,Venta,USD,"100,00","10,00","1.000,00",Efectivo,Sergio,Sin observaciones,3785,"9,2603","189200,00","9,55","75,0",,,
1061,3/9/2026,3,Compra,USD,"100,00","9,40","940,00",Efectivo,Sergio,Sin observaciones,198650,"9,2603","0,00","0,00",,,,
1062,3/9/2026,3,Venta,USD,"450,00","10,00","4.500,00",Efectivo,Sergio,Sin observaciones,198650,"9,2603","189650,00","9,55","337,5",,,
1063,3/9/2026,3,Compra,USD,"100,00","9,40","940,00",Efectivo,Tiffani,Sin observaciones,198750,"9,2603","0,00","0,00",,,,
1064,3/9/2026,3,Venta,USD,"50,00","10,00","500,00",Efectivo,Tiffani,Sin observaciones,198750,"9,2603","189700,00","9,55","37,5",,,
1065,3/9/2026,3,Compra,USD,"50,00","9,40","470,00",Efectivo,Tiffani,Sin observaciones,198800,"9,2603","0,00","0,00",,,,
1066,3/9/2026,3,Compra,USD,"50,00","9,40","470,00",Efectivo,Tiffani,Sin observaciones,198850,"9,2603","0,00","0,00",,,,
1067,3/9/2026,3,Venta,USD,"5.000,00","10,00","50.000,00",Efectivo,Tiffani,Sin observaciones,198850,"9,2603","194700,00","9,56","3480,0",,,
1068,3/9/2026,3,Compra,USD sueltos,"20,00","7,50","150,00",Efectivo,Sergio,Sin observaciones,3805,"9,2603","0,00","0,00",,,,
1069,3/10/2026,3,Venta,BRL,"1.600,00","1,70","2.720,00",Efectivo,Sergio,Sin observaciones,3805,"9,2603","14600,00","1,68","240,0",,,
1070,3/10/2026,3,Venta,CLP,"1.900,00","10,30","19.570,00",Efectivo,Sergio,Sin observaciones,3805,"9,268","5177,00","10,52","729,9",,,
1071,3/10/2026,3,Venta,EUR,"500,00","10,70","5.350,00",Efectivo,Sergio,Sin observaciones,3805,"9,268","8840,00","10,81","350,0",,,
1072,3/10/2026,3,Venta,USD,"2.000,00","9,95","19.900,00",Efectivo,Sergio,Sin observaciones,3805,"9,2603","196700,00","9,56","1100,0",,,
1073,3/10/2026,3,Venta,USD,"300,00","9,95","2.985,00",Efectivo,Sergio,Sin observaciones,3805,"9,2603","197000,00","9,57","165,0",,,
1074,3/10/2026,3,Compra,USD,"100,00","8,00","800,00",Efectivo,Sergio,cbb2,198950,"9,2603","0,00","0,00",,,,
1075,3/10/2026,3,Compra,USD,"100,00","9,40","940,00",Efectivo,Sergio,Sin observaciones,199050,"9,2603","0,00","0,00",,,,
1076,3/10/2026,3,Compra,USD,"500,00","9,40","4.700,00",Efectivo,Sergio,Sin observaciones,199550,"9,2603","0,00","0,00",,,,
1077,3/11/2026,3,Venta,CLP,"30,00","10,90","327,00",Efectivo,Sergio,Sin observaciones,199550,"9,268","5207,00","10,52","27,0",,,
1078,3/11/2026,3,Compra,CLP,"5,00","10,00","50,00",Efectivo,Tiffani,Sin observaciones,4714,"9,268","0,00","0,00",,,,
1079,3/11/2026,3,Venta,EUR,"80,00","10,00","800,00",Efectivo,Sergio,En revision,4714,"9,268","8920,00","10,81","0,0",,,
1080,3/11/2026,3,Compra,PEN,"100,00","2,50","250,00",Efectivo,Tiffani,Sin observaciones,3150,"8,1205","0,00","0,00",,,,
1081,3/11/2026,3,Compra,PEN,"120,00","2,50","300,00",Efectivo,Sergio,En revision,3270,"8,1146","0,00","0,00",,,,
1082,3/11/2026,3,Compra,USD,"300,00","9,40","2.820,00",Efectivo,Sergio,Sin observaciones,199850,"9,2603","0,00","0,00",,,,
1083,3/11/2026,3,Venta,USD,"1.000,00","9,70","9.700,00",Efectivo,Sergio,Sin observaciones,199850,"9,2603","198000,00","9,57","300,0",,,
1084,3/11/2026,3,Venta,USD,"500,00","9,70","4.850,00",Efectivo,Sergio,Sin observaciones,199850,"9,2603","198500,00","9,57","150,0",,,
1085,3/11/2026,3,Compra,USD,"100,00","9,20","920,00",Efectivo,Sergio,Sin observaciones,199950,"9,2603","0,00","0,00",,,,
1086,3/11/2026,3,Venta,USD,"2.000,00","9,70","19.400,00",Efectivo,Sergio,Sin observaciones,199950,"9,2603","200500,00","9,57","600,0",,,
1087,3/11/2026,3,Compra,USD,"300,00","9,20","2.760,00",Efectivo,Sergio,Sin observaciones,200250,"9,2603","0,00","0,00",,,,
1088,3/11/2026,3,Compra,USD,"200,00","9,20","1.840,00",Efectivo,Sergio,Sin observaciones,200450,"9,2603","0,00","0,00",,,,
1089,3/11/2026,3,Venta,USD,"1.000,00","9,70","9.700,00",Efectivo,Sergio,Sin observaciones,200450,"9,2603","201500,00","9,57","440,0",,,
1090,3/11/2026,3,Venta,USD,"300,00","9,70","2.910,00",QR,Sergio,Sin observaciones,200450,"9,2603","201800,00","9,57","90,0",,,
1091,3/11/2026,3,Compra,USD,"500,00","9,20","4.600,00",Efectivo,Sergio,Sin observaciones,200950,"9,2603","0,00","0,00",,,,
1092,3/11/2026,3,Compra,USD,"100,00","9,20","920,00",Efectivo,Tiffani,Sin observaciones,201050,"9,2603","0,00","0,00",,,,
1093,3/11/2026,3,Compra,USD,"100,00","9,20","920,00",Efectivo,Tiffani,Sin observaciones,201150,"9,2603","0,00","0,00",,,,
1094,3/11/2026,3,Compra,USD,"200,00","9,20","1.840,00",Efectivo,Tiffani,Sin observaciones,201350,"9,2603","0,00","0,00",,,,
1095,3/11/2026,3,Compra,USD,"50,00","9,20","460,00",Efectivo,Tiffani,Sin observaciones,201400,"9,2603","0,00","0,00",,,,
1096,3/11/2026,3,Compra,USD,"100,00","9,20","920,00",Efectivo,Tiffani,Sin observaciones,201500,"9,2603","0,00","0,00",,,,
1097,3/11/2026,3,Compra,USD,"400,00","9,20","3.680,00",Efectivo,Tiffani,Sin observaciones,201900,"9,2603","0,00","0,00",,,,
1098,3/11/2026,3,Compra,USD,"100,00","9,20","920,00",Efectivo,Tiffani,Sin observaciones,202000,"9,2603","0,00","0,00",,,,
1099,3/11/2026,3,Compra,USD,"2.250,00","9,30","20.925,00",Efectivo,Sergio,En revision,204250,"9,2603","0,00","0,00",,,,
1100,3/11/2026,3,Venta,USD 1 y 2,"5,00","8,00","40,00",Efectivo,Sergio,Sin observaciones,204250,"9,2603","103,00","9,21","0,0",,,
1101,3/11/2026,3,Compra,USD 1 y 2,"3,00","7,00","21,00",Efectivo,Sergio,En revision,16,"2,504","0,00","0,00",,,,
1102,3/11/2026,3,Compra,USD sueltos,"20,00","8,00","160,00",Efectivo,Sergio,Sin observaciones,3825,"9,2603","0,00","0,00",,,,
1103,3/11/2026,3,Compra,USD sueltos,"25,00","8,00","200,00",Efectivo,Tiffani,Sin observaciones,3850,"9,2603","0,00","0,00",,,,
